RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,Index
25,12,0,-193.5,-0.004,107.48,A2356raw14.mat_Line10749
25,12,0,-193.09,-0.007,107.5,A2356raw14.mat_Line10751
25,12,0,-195.47,-0.001,107.51,A2356raw14.mat_Line10752
25,12,0,-197.21,-0.004,107.52,A2356raw14.mat_Line10753
25,12,0,-201.09,0,107.54,A2356raw14.mat_Line10755
25,12,0,-201.44,0.009,107.55,A2356raw14.mat_Line10756
25,12,0,-200.56,0,107.56,A2356raw14.mat_Line10757
25,12,0,-199,-0.003,107.57,A2356raw14.mat_Line10758
25,12,0,-195.86,-0.006,107.58,A2356raw14.mat_Line10759
25,12,0,-193.44,-0.01,107.59,A2356raw14.mat_Line10760
25,12,0,-193.67,-0.003,107.61,A2356raw14.mat_Line10762
25,12,0,-195.2,-0.007,107.62,A2356raw14.mat_Line10763
25,12,-0,-197.85,-0.008,107.63,A2356raw14.mat_Line10764
25,12,0,-200.19,0.012,107.64,A2356raw14.mat_Line10765
25,12,0,-201.66,0.01,107.65,A2356raw14.mat_Line10766
25,12,0,-202.01,0.003,107.66,A2356raw14.mat_Line10767
25,12,0,-201,0.006,107.67,A2356raw14.mat_Line10768
25,12,0,-198.88,0.007,107.68,A2356raw14.mat_Line10769
25,12,0,-196.49,0.007,107.69,A2356raw14.mat_Line10770
25,12,0,-193.87,-0.004,107.7,A2356raw14.mat_Line10771
25,12,0,-193.19,0.004,107.71,A2356raw14.mat_Line10772
25,12,0,-193.23,0.002,107.72,A2356raw14.mat_Line10773
25,12,0,-194.97,0.012,107.73,A2356raw14.mat_Line10774
25,12,0,-196.9,0.003,107.74,A2356raw14.mat_Line10775
25,12,0,-199.35,-0.006,107.75,A2356raw14.mat_Line10776
25,12,0,-201.69,0,107.76,A2356raw14.mat_Line10777
25,12,0,-201.58,-0.003,107.77,A2356raw14.mat_Line10778
25,12,0,-201.38,0.002,107.78,A2356raw14.mat_Line10779
25,12,0,-199.55,-0.006,107.79,A2356raw14.mat_Line10780
25,12,0,-196.52,-0.006,107.8,A2356raw14.mat_Line10781
25,12,0,-194.67,0.012,107.81,A2356raw14.mat_Line10782
25,12,0,-192.59,0.007,107.82,A2356raw14.mat_Line10783
25,12,0,-192.84,0.004,107.83,A2356raw14.mat_Line10784
25,12,0,-194.32,0.004,107.84,A2356raw14.mat_Line10785
25,12,0,-196.39,0.004,107.85,A2356raw14.mat_Line10786
25,12,0,-201.04,-0.001,107.87,A2356raw14.mat_Line10788
25,12,0,-202.26,0.003,107.88,A2356raw14.mat_Line10789
25,12,0,-201.54,0.009,107.89,A2356raw14.mat_Line10790
25,12,0,-200.01,-0.003,107.9,A2356raw14.mat_Line10791
25,12,0,-196.87,0.002,107.91,A2356raw14.mat_Line10792
25,12,0,-193.36,0.003,107.93,A2356raw14.mat_Line10794
25,12,0,-192.41,-0.006,107.94,A2356raw14.mat_Line10795
25,12,0,-194.02,0.012,107.95,A2356raw14.mat_Line10796
25,12,0,-196.25,-0.004,107.96,A2356raw14.mat_Line10797
25,12,0,-198.78,0.007,107.97,A2356raw14.mat_Line10798
25,12,0,-200.99,-0.011,107.98,A2356raw14.mat_Line10799
25,12,0,-201.95,0.002,107.99,A2356raw14.mat_Line10800
25,12,0,-202.04,0.004,108,A2356raw14.mat_Line10801
25,12,0,-199.94,-0.003,108.01,A2356raw14.mat_Line10802
25,12,0,-197.36,0.004,108.02,A2356raw14.mat_Line10803
25,12,0,-194.48,0.006,108.03,A2356raw14.mat_Line10804
25,12,0,-192.69,-0.001,108.04,A2356raw14.mat_Line10805
25,12,0,-192.89,-0.006,108.05,A2356raw14.mat_Line10806
25,12,0,-193.91,0.003,108.06,A2356raw14.mat_Line10807
25,12,0,-196.62,-0.001,108.07,A2356raw14.mat_Line10808
25,12,0,-201.4,-0.004,108.09,A2356raw14.mat_Line10810
25,12,0,-202.16,0.006,108.1,A2356raw14.mat_Line10811
25,12,0,-201.48,-0.01,108.11,A2356raw14.mat_Line10812
25,12,0,-200.05,0.002,108.12,A2356raw14.mat_Line10813
25,12,0,-197.18,0.009,108.13,A2356raw14.mat_Line10814
25,12,0,-194.7,0,108.14,A2356raw14.mat_Line10815
25,12,0,-192.87,0.003,108.15,A2356raw14.mat_Line10816
25,12,-0,-192.62,-0.008,108.16,A2356raw14.mat_Line10817
25,12,0,-193.78,-0.008,108.17,A2356raw14.mat_Line10818
25,12,0,-196.76,0.002,108.18,A2356raw14.mat_Line10819
25,12,0,-202.19,-0.004,108.21,A2356raw14.mat_Line10822
25,12,0,-202.07,0.007,108.22,A2356raw14.mat_Line10823
25,12,0,-200.43,0,108.23,A2356raw14.mat_Line10824
25,12,0,-197.85,-0.004,108.24,A2356raw14.mat_Line10825
25,12,0,-194.99,0.004,108.25,A2356raw14.mat_Line10826
25,12,0,-193.3,0.007,108.26,A2356raw14.mat_Line10827
25,12,0,-192.55,-0.001,108.27,A2356raw14.mat_Line10828
25,12,0,-196.21,0.002,108.29,A2356raw14.mat_Line10830
25,12,-0,-199.48,0.009,108.3,A2356raw14.mat_Line10831
25,12,0,-200.46,0.01,108.31,A2356raw14.mat_Line10832
25,12,0,-201.68,0.007,108.32,A2356raw14.mat_Line10833
25,12,0,-201.83,0.002,108.33,A2356raw14.mat_Line10834
25,12,0,-200.22,0.009,108.34,A2356raw14.mat_Line10835
25,12,0,-197.72,0,108.35,A2356raw14.mat_Line10836
25,12,0,-194.4,0.002,108.36,A2356raw14.mat_Line10837
25,12,0,-192.98,0.003,108.37,A2356raw14.mat_Line10838
25,12,0,-192.34,-0.004,108.38,A2356raw14.mat_Line10839
25,12,0,-195.43,-0.006,108.4,A2356raw14.mat_Line10841
25,12,0,-197.94,0.004,108.41,A2356raw14.mat_Line10842
25,12,0,-200.51,0.002,108.42,A2356raw14.mat_Line10843
25,12,0,-201.79,-0.014,108.43,A2356raw14.mat_Line10844
25,12,-0,-202.08,-0.007,108.44,A2356raw14.mat_Line10845
25,12,0,-201.04,0.01,108.45,A2356raw14.mat_Line10846
25,12,0,-198.86,-0.006,108.46,A2356raw14.mat_Line10847
25,12,0,-196.22,0.003,108.47,A2356raw14.mat_Line10848
25,12,0,-192.83,0.009,108.49,A2356raw14.mat_Line10850
25,12,0,-193.59,0.006,108.5,A2356raw14.mat_Line10851
25,12,0,-195.15,0.003,108.51,A2356raw14.mat_Line10852
25,12,0,-197.75,-0.007,108.52,A2356raw14.mat_Line10853
25,12,0,-200.18,0.006,108.53,A2356raw14.mat_Line10854
25,12,0,-201.66,0,108.54,A2356raw14.mat_Line10855
25,12,0,-202.14,0.01,108.55,A2356raw14.mat_Line10856
25,12,0,-201.58,-0.004,108.56,A2356raw14.mat_Line10857
25,12,0,-198.97,0.006,108.57,A2356raw14.mat_Line10858
25,12,0,-196.43,0.006,108.58,A2356raw14.mat_Line10859
25,12,0,-193.68,-0.014,108.59,A2356raw14.mat_Line10860
25,12,0,-192.7,0.006,108.6,A2356raw14.mat_Line10861
25,12,0,-193.31,0.004,108.61,A2356raw14.mat_Line10862
25,12,0,-195.11,0.009,108.62,A2356raw14.mat_Line10863
25,12,0,-197.49,-0.006,108.63,A2356raw14.mat_Line10864
25,12,0,-199.67,-0.001,108.64,A2356raw14.mat_Line10865
25,12,0,-201.23,-0.016,108.65,A2356raw14.mat_Line10866
25,12,0,-201.26,0.01,108.67,A2356raw14.mat_Line10868
25,12,0,-199.44,0,108.68,A2356raw14.mat_Line10869
25,12,0,-197.16,0.006,108.69,A2356raw14.mat_Line10870
25,12,0,-194.27,0.002,108.7,A2356raw14.mat_Line10871
25,12,0,-193.18,-0.008,108.71,A2356raw14.mat_Line10872
25,12,0,-193.04,0.006,108.72,A2356raw14.mat_Line10873
25,12,0,-194.52,-0.001,108.73,A2356raw14.mat_Line10874
25,12,0,-196.88,-0.007,108.74,A2356raw14.mat_Line10875
25,12,0,-199.7,-0.007,108.75,A2356raw14.mat_Line10876
25,12,0,-201.4,-0.001,108.76,A2356raw14.mat_Line10877
25,12,0,-201.94,0.002,108.77,A2356raw14.mat_Line10878
25,12,0,-201.55,0.012,108.78,A2356raw14.mat_Line10879
25,12,0,-199.52,0.002,108.79,A2356raw14.mat_Line10880
25,12,0,-197.08,-0.007,108.8,A2356raw14.mat_Line10881
25,12,-0,-194.43,0.004,108.81,A2356raw14.mat_Line10882
25,12,0,-192.58,-0.007,108.82,A2356raw14.mat_Line10883
25,12,0,-193,-0.01,108.83,A2356raw14.mat_Line10884
25,12,0,-194.51,0.002,108.84,A2356raw14.mat_Line10885
25,12,0,-197.11,-0.004,108.85,A2356raw14.mat_Line10886
25,12,0,-199.62,0.003,108.86,A2356raw14.mat_Line10887
25,12,-0,-201.62,-0.011,108.87,A2356raw14.mat_Line10888
25,12,0,-202.48,-0.001,108.88,A2356raw14.mat_Line10889
25,12,0,-202.11,0.012,108.89,A2356raw14.mat_Line10890
25,12,0,-197.28,-0.001,108.91,A2356raw14.mat_Line10892
25,12,-0,-192.83,0.01,108.93,A2356raw14.mat_Line10894
25,12,0,-192.79,0.002,108.94,A2356raw14.mat_Line10895
25,12,0,-194.11,-0.004,108.95,A2356raw14.mat_Line10896
25,12,0,-197.11,-0.008,108.96,A2356raw14.mat_Line10897
25,12,-0,-199.46,0,108.97,A2356raw14.mat_Line10898
25,12,0,-201.06,-0.007,108.98,A2356raw14.mat_Line10899
25,12,0,-201.8,0,109,A2356raw14.mat_Line10901
25,12,0,-197.66,0.004,109.02,A2356raw14.mat_Line10903
25,12,0,-194.51,-0.001,109.03,A2356raw14.mat_Line10904
25,12,0,-192.91,0.007,109.04,A2356raw14.mat_Line10905
25,12,0,-193.16,-0.006,109.05,A2356raw14.mat_Line10906
25,12,-0,-194.13,-0.014,109.06,A2356raw14.mat_Line10907
25,12,0,-197.18,0.003,109.07,A2356raw14.mat_Line10908
25,12,0,-199.21,-0.007,109.08,A2356raw14.mat_Line10909
25,12,0,-201.1,-0.004,109.09,A2356raw14.mat_Line10910
25,12,0,-202.16,0.004,109.1,A2356raw14.mat_Line10911
25,12,0,-201.98,-0.01,109.11,A2356raw14.mat_Line10912
25,12,0,-198.06,0,109.13,A2356raw14.mat_Line10914
25,12,0,-194.78,0.01,109.14,A2356raw14.mat_Line10915
25,12,0,-193.41,0.019,109.15,A2356raw14.mat_Line10916
25,12,0,-192.91,0.007,109.16,A2356raw14.mat_Line10917
25,12,0,-194.44,0.009,109.17,A2356raw14.mat_Line10918
25,12,0,-196.26,-0.003,109.18,A2356raw14.mat_Line10919
25,12,0,-200.37,0.006,109.2,A2356raw14.mat_Line10921
25,12,0,-201.3,-0.001,109.21,A2356raw14.mat_Line10922
25,12,0,-201.99,0.002,109.22,A2356raw14.mat_Line10923
25,12,-0,-200.73,-0.008,109.23,A2356raw14.mat_Line10924
25,12,0,-198.07,0.007,109.24,A2356raw14.mat_Line10925
25,12,0,-195.57,0.002,109.25,A2356raw14.mat_Line10926
25,12,0,-193.87,-0.003,109.26,A2356raw14.mat_Line10927
25,12,0,-192.71,0.009,109.27,A2356raw14.mat_Line10928
25,12,0,-193.79,-0.007,109.28,A2356raw14.mat_Line10929
25,12,0,-196.45,-0.004,109.29,A2356raw14.mat_Line10930
25,12,0,-198.53,-0.003,109.3,A2356raw14.mat_Line10931
25,12,0,-200.81,-0.008,109.31,A2356raw14.mat_Line10932
25,12,0,-202.87,-0.007,109.32,A2356raw14.mat_Line10933
25,12,0,-201.51,0.003,109.34,A2356raw14.mat_Line10935
25,12,0,-199.09,0.01,109.35,A2356raw14.mat_Line10936
25,12,0,-196.45,0.006,109.36,A2356raw14.mat_Line10937
25,12,0,-194.05,0.009,109.37,A2356raw14.mat_Line10938
25,12,0,-192.9,0.003,109.38,A2356raw14.mat_Line10939
25,12,0,-196.26,0.007,109.4,A2356raw14.mat_Line10941
25,12,0,-198.47,-0.001,109.41,A2356raw14.mat_Line10942
25,12,0,-200.89,-0.004,109.42,A2356raw14.mat_Line10943
25,12,0,-201.9,-0.001,109.43,A2356raw14.mat_Line10944
25,12,0,-202.94,0.002,109.44,A2356raw14.mat_Line10945
25,12,0,-201.23,0.002,109.45,A2356raw14.mat_Line10946
25,12,0,-198.89,-0.006,109.46,A2356raw14.mat_Line10947
25,12,0,-195.87,0.009,109.47,A2356raw14.mat_Line10948
25,12,-0,-193.6,-0.003,109.48,A2356raw14.mat_Line10949
25,12,0,-192.87,0.003,109.49,A2356raw14.mat_Line10950
25,12,-0,-193.75,0.006,109.5,A2356raw14.mat_Line10951
25,12,0,-195.23,-0.006,109.51,A2356raw14.mat_Line10952
25,12,0,-197.99,0.009,109.52,A2356raw14.mat_Line10953
25,12,0,-200.16,0.002,109.53,A2356raw14.mat_Line10954
25,12,0,-202.36,-0.008,109.55,A2356raw14.mat_Line10956
25,12,0,-201.39,0.006,109.56,A2356raw14.mat_Line10957
25,12,0,-198.89,0.007,109.57,A2356raw14.mat_Line10958
25,12,0,-196.62,0.002,109.58,A2356raw14.mat_Line10959
25,12,0,-194.08,0.009,109.59,A2356raw14.mat_Line10960
25,12,0,-193.35,-0.006,109.6,A2356raw14.mat_Line10961
25,12,0,-193.1,0.007,109.61,A2356raw14.mat_Line10962
25,12,0,-195.42,-0.004,109.62,A2356raw14.mat_Line10963
25,12,0,-197.61,-0.004,109.63,A2356raw14.mat_Line10964
25,12,0,-199.73,-0.007,109.64,A2356raw14.mat_Line10965
25,12,-0,-202.53,-0.006,109.66,A2356raw14.mat_Line10967
25,12,0,-201.78,-0.007,109.67,A2356raw14.mat_Line10968
25,12,0,-199.17,-0.001,109.68,A2356raw14.mat_Line10969
25,12,0,-196.87,0.003,109.69,A2356raw14.mat_Line10970
25,12,0,-194.19,0.003,109.7,A2356raw14.mat_Line10971
25,12,0,-193.38,0.006,109.71,A2356raw14.mat_Line10972
25,12,0,-193.26,0.012,109.72,A2356raw14.mat_Line10973
25,12,0,-195.19,-0.001,109.73,A2356raw14.mat_Line10974
25,12,0,-197.26,0.002,109.74,A2356raw14.mat_Line10975
25,12,0,-200.48,0.004,109.75,A2356raw14.mat_Line10976
25,12,0,-202.09,-0.003,109.76,A2356raw14.mat_Line10977
25,12,0,-202.15,0,109.77,A2356raw14.mat_Line10978
25,12,0,-201.46,0.007,109.78,A2356raw14.mat_Line10979
25,12,0,-199.52,-0.006,109.79,A2356raw14.mat_Line10980
25,12,0,-196.95,0.006,109.8,A2356raw14.mat_Line10981
25,12,0,-194.48,-0.006,109.81,A2356raw14.mat_Line10982
25,12,0,-192.94,0.004,109.82,A2356raw14.mat_Line10983
25,12,0,-195.1,-0.001,109.84,A2356raw14.mat_Line10985
25,12,-0,-197.27,-0.004,109.85,A2356raw14.mat_Line10986
25,12,0,-199.75,-0.003,109.86,A2356raw14.mat_Line10987
25,12,-0,-201.91,0.006,109.87,A2356raw14.mat_Line10988
25,12,0,-202.31,0,109.88,A2356raw14.mat_Line10989
25,12,0,-202.01,-0.003,109.89,A2356raw14.mat_Line10990
25,12,0,-200.37,-0.006,109.9,A2356raw14.mat_Line10991
25,12,0,-197.68,-0.001,109.91,A2356raw14.mat_Line10992
25,12,0,-195.11,0.003,109.92,A2356raw14.mat_Line10993
25,12,0,-193.22,-0.006,109.94,A2356raw14.mat_Line10995
25,12,0,-196.98,-0.008,109.96,A2356raw14.mat_Line10997
25,12,0,-199.35,0,109.97,A2356raw14.mat_Line10998
25,12,0,-201.61,0.003,109.98,A2356raw14.mat_Line10999
25,12,0,-202.61,-0.007,109.99,A2356raw14.mat_Line11000
25,12,0,-202.33,0.003,110,A2356raw14.mat_Line11001
25,12,0,-199.97,-0.004,110.01,A2356raw14.mat_Line11002
25,12,0,-197.42,0,110.02,A2356raw14.mat_Line11003
25,12,0,-194.38,0.006,110.03,A2356raw14.mat_Line11004
25,12,0,-192.98,0,110.04,A2356raw14.mat_Line11005
25,12,0,-192.67,-0.004,110.05,A2356raw14.mat_Line11006
25,12,0,-194.15,-0.003,110.06,A2356raw14.mat_Line11007
25,12,0,-196.77,-0.001,110.07,A2356raw14.mat_Line11008
25,12,0,-198.86,-0.001,110.08,A2356raw14.mat_Line11009
25,12,0,-202.38,0.012,110.1,A2356raw14.mat_Line11011
25,12,0,-202.26,0.004,110.11,A2356raw14.mat_Line11012
25,12,0,-200.91,0,110.12,A2356raw14.mat_Line11013
25,12,0,-198.29,-0.004,110.13,A2356raw14.mat_Line11014
25,12,0,-193.63,0.002,110.15,A2356raw14.mat_Line11016
25,12,0,-192.86,0.002,110.16,A2356raw14.mat_Line11017
25,12,0,-196.4,0.002,110.18,A2356raw14.mat_Line11019
25,12,0,-200.87,0.002,110.2,A2356raw14.mat_Line11021
25,12,0,-202.63,-0.007,110.21,A2356raw14.mat_Line11022
25,12,0,-201.41,0.007,110.23,A2356raw14.mat_Line11024
25,12,0,-199.12,0.006,110.24,A2356raw14.mat_Line11025
25,12,0,-195.81,-0.006,110.25,A2356raw14.mat_Line11026
25,12,0,-193.47,0,110.26,A2356raw14.mat_Line11027
25,12,0,-193.09,0.006,110.27,A2356raw14.mat_Line11028
25,12,0,-194,-0.008,110.28,A2356raw14.mat_Line11029
25,12,0,-195.82,-0.008,110.29,A2356raw14.mat_Line11030
25,12,0,-198.56,-0.003,110.3,A2356raw14.mat_Line11031
25,12,0,-200.65,0.002,110.31,A2356raw14.mat_Line11032
25,12,0,-202.52,-0.008,110.32,A2356raw14.mat_Line11033
25,12,0,-201.97,0.01,110.33,A2356raw14.mat_Line11034
25,12,0,-200.88,0,110.34,A2356raw14.mat_Line11035
25,12,0,-198.94,0.002,110.35,A2356raw14.mat_Line11036
25,12,0,-195.97,0.007,110.36,A2356raw14.mat_Line11037
25,12,0,-193.63,0.009,110.37,A2356raw14.mat_Line11038
25,12,0,-193.25,-0.006,110.38,A2356raw14.mat_Line11039
25,12,0,-194.13,0.003,110.39,A2356raw14.mat_Line11040
25,12,0,-196.12,-0.006,110.4,A2356raw14.mat_Line11041
25,12,0,-198.18,0.006,110.41,A2356raw14.mat_Line11042
25,12,0,-200.86,-0.003,110.42,A2356raw14.mat_Line11043
25,12,0,-201.59,-0.007,110.43,A2356raw14.mat_Line11044
25,12,0,-202.47,-0.004,110.44,A2356raw14.mat_Line11045
25,12,-0,-199.16,0.003,110.46,A2356raw14.mat_Line11047
25,12,0,-196.35,-0.007,110.47,A2356raw14.mat_Line11048
25,12,0,-194.56,-0.004,110.48,A2356raw14.mat_Line11049
25,12,-0,-193.67,0.003,110.5,A2356raw14.mat_Line11051
25,12,0,-195.55,-0.003,110.51,A2356raw14.mat_Line11052
25,12,0,-197.99,-0.003,110.52,A2356raw14.mat_Line11053
25,12,0,-202.12,0.004,110.54,A2356raw14.mat_Line11055
25,12,0,-202.44,0.016,110.55,A2356raw14.mat_Line11056
25,12,0,-201.46,0.006,110.56,A2356raw14.mat_Line11057
25,12,0,-199.44,-0.003,110.57,A2356raw14.mat_Line11058
25,12,0,-196.76,0.002,110.58,A2356raw14.mat_Line11059
25,12,0,-194.33,0.009,110.59,A2356raw14.mat_Line11060
25,12,0,-193.54,0.004,110.6,A2356raw14.mat_Line11061
25,12,0,-193.88,0.004,110.61,A2356raw14.mat_Line11062
25,12,0,-195.33,0.002,110.62,A2356raw14.mat_Line11063
25,12,0,-199.71,0.014,110.64,A2356raw14.mat_Line11065
25,12,0,-201.69,0,110.65,A2356raw14.mat_Line11066
25,12,0,-202.31,0.004,110.66,A2356raw14.mat_Line11067
25,12,0,-202.24,-0.011,110.67,A2356raw14.mat_Line11068
25,12,0,-200.89,-0.003,110.68,A2356raw14.mat_Line11069
25,12,0,-199.72,0.007,110.69,A2356raw14.mat_Line11070
25,12,0,-199.45,0.002,110.7,A2356raw14.mat_Line11071
25,12,0,-201.48,0.009,110.71,A2356raw14.mat_Line11072
25,12,0,-204.64,-0.003,110.72,A2356raw14.mat_Line11073
25,12,0,-208.32,0.002,110.73,A2356raw14.mat_Line11074
25,12,0,-211.43,0.003,110.74,A2356raw14.mat_Line11075
25,12,0,-217.53,-0.006,110.76,A2356raw14.mat_Line11077
25,12,0,-220.15,0.007,110.77,A2356raw14.mat_Line11078
25,12,0,-221.5,-0.001,110.78,A2356raw14.mat_Line11079
25,12,0,-221.41,0.003,110.79,A2356raw14.mat_Line11080
25,12,0,-221.3,0.006,110.8,A2356raw14.mat_Line11081
25,12,-0,-221.22,0.004,110.81,A2356raw14.mat_Line11082
25,12,0,-222.9,0.01,110.82,A2356raw14.mat_Line11083
25,12,0,-226.15,0.006,110.83,A2356raw14.mat_Line11084
25,12,0,-230.47,-0.001,110.84,A2356raw14.mat_Line11085
25,12,0,-235.34,0.006,110.85,A2356raw14.mat_Line11086
25,12,0,-240.3,0.004,110.86,A2356raw14.mat_Line11087
25,12,0,-243.37,0,110.87,A2356raw14.mat_Line11088
25,12,0,-245.81,-0.008,110.88,A2356raw14.mat_Line11089
25,12,0,-246.39,-0.001,110.89,A2356raw14.mat_Line11090
25,12,0,-245.67,-0.001,110.9,A2356raw14.mat_Line11091
25,12,0,-244.02,-0.001,110.91,A2356raw14.mat_Line11092
25,12,0,-242.25,0.004,110.92,A2356raw14.mat_Line11093
25,12,0,-241.27,-0.008,110.93,A2356raw14.mat_Line11094
25,12,0,-242.1,0,110.94,A2356raw14.mat_Line11095
25,12,0,-244.28,0.006,110.95,A2356raw14.mat_Line11096
25,12,0,-247.99,0.006,110.96,A2356raw14.mat_Line11097
25,12,0,-251.33,-0.001,110.97,A2356raw14.mat_Line11098
25,12,0,-254.21,0.002,110.98,A2356raw14.mat_Line11099
25,12,-0,-255.68,0,111,A2356raw14.mat_Line11101
25,12,0,-253.28,0.012,111.01,A2356raw14.mat_Line11102
25,12,0,-250.81,0.003,111.02,A2356raw14.mat_Line11103
25,12,0,-247.26,0.003,111.03,A2356raw14.mat_Line11104
25,12,0,-245.53,-0.006,111.04,A2356raw14.mat_Line11105
25,12,0,-245.32,0.009,111.05,A2356raw14.mat_Line11106
25,12,0,-246.78,0.006,111.06,A2356raw14.mat_Line11107
25,12,0,-249.63,-0.003,111.07,A2356raw14.mat_Line11108
25,12,0,-252.53,0.003,111.08,A2356raw14.mat_Line11109
25,12,0,-254.23,0.009,111.09,A2356raw14.mat_Line11110
25,12,0,-255.13,0.004,111.1,A2356raw14.mat_Line11111
25,12,-0,-252.53,-0.007,111.12,A2356raw14.mat_Line11113
25,12,0,-249.87,-0.003,111.13,A2356raw14.mat_Line11114
25,12,0,-247.4,0.006,111.14,A2356raw14.mat_Line11115
25,12,0,-245.9,0.002,111.15,A2356raw14.mat_Line11116
25,12,0,-245.24,-0.003,111.16,A2356raw14.mat_Line11117
25,12,0,-249.29,0.002,111.18,A2356raw14.mat_Line11119
25,12,0,-253.37,0.002,111.2,A2356raw14.mat_Line11121
25,12,0,-255.02,0.002,111.21,A2356raw14.mat_Line11122
25,12,0,-254.6,0.007,111.22,A2356raw14.mat_Line11123
25,12,0,-253.45,-0.001,111.23,A2356raw14.mat_Line11124
25,12,0,-250.5,0.003,111.24,A2356raw14.mat_Line11125
25,12,0,-248.16,0.007,111.25,A2356raw14.mat_Line11126
25,12,0,-245.69,0.007,111.26,A2356raw14.mat_Line11127
25,12,0,-244.75,0,111.27,A2356raw14.mat_Line11128
25,12,0,-246.2,0,111.28,A2356raw14.mat_Line11129
25,12,0,-247.8,0.006,111.29,A2356raw14.mat_Line11130
25,12,0,-249.91,0.003,111.3,A2356raw14.mat_Line11131
25,12,0,-253.75,-0.011,111.32,A2356raw14.mat_Line11133
25,12,0,-253.83,-0.004,111.33,A2356raw14.mat_Line11134
25,12,0,-253.05,0,111.34,A2356raw14.mat_Line11135
25,12,0,-247.59,0.003,111.36,A2356raw14.mat_Line11137
25,12,0,-243.86,-0.004,111.38,A2356raw14.mat_Line11139
25,12,0,-243.8,-0.001,111.39,A2356raw14.mat_Line11140
25,12,0,-246.02,0.002,111.4,A2356raw14.mat_Line11141
25,12,0,-248.77,0.01,111.41,A2356raw14.mat_Line11142
25,12,0,-250.86,0.004,111.42,A2356raw14.mat_Line11143
25,12,0,-253.4,-0.008,111.43,A2356raw14.mat_Line11144
25,12,0,-253.24,-0.006,111.44,A2356raw14.mat_Line11145
25,12,0,-251.82,0.004,111.45,A2356raw14.mat_Line11146
25,12,0,-249.32,0.002,111.46,A2356raw14.mat_Line11147
25,12,0,-246.33,-0.001,111.47,A2356raw14.mat_Line11148
25,12,0,-243.9,0.014,111.48,A2356raw14.mat_Line11149
25,12,0,-242.82,-0.013,111.49,A2356raw14.mat_Line11150
25,12,0,-243.24,0.009,111.5,A2356raw14.mat_Line11151
25,12,0,-245.2,-0.007,111.51,A2356raw14.mat_Line11152
25,12,0,-247.39,-0.003,111.52,A2356raw14.mat_Line11153
25,12,0,-251.98,0,111.54,A2356raw14.mat_Line11155
25,12,0,-251.36,0.007,111.56,A2356raw14.mat_Line11157
25,12,0,-246.38,-0.01,111.58,A2356raw14.mat_Line11159
25,12,0,-243.95,0.003,111.59,A2356raw14.mat_Line11160
25,12,0,-242.27,0.002,111.6,A2356raw14.mat_Line11161
25,12,0,-242.86,0.003,111.61,A2356raw14.mat_Line11162
25,12,0,-244.62,0.002,111.62,A2356raw14.mat_Line11163
25,12,0,-246.85,-0.004,111.63,A2356raw14.mat_Line11164
25,12,0,-249.45,-0.007,111.64,A2356raw14.mat_Line11165
25,12,0,-252.03,0.002,111.66,A2356raw14.mat_Line11167
25,12,0,-251.42,0.004,111.67,A2356raw14.mat_Line11168
25,12,0,-248.72,0.003,111.68,A2356raw14.mat_Line11169
25,12,0,-245.05,0.003,111.69,A2356raw14.mat_Line11170
25,12,0,-243.31,-0.001,111.7,A2356raw14.mat_Line11171
25,12,0,-241.87,-0.001,111.72,A2356raw14.mat_Line11173
25,12,0,-243.54,0.007,111.73,A2356raw14.mat_Line11174
25,12,0,-246.14,0.006,111.74,A2356raw14.mat_Line11175
25,12,0,-249.39,-0.006,111.75,A2356raw14.mat_Line11176
25,12,0,-251.28,-0.004,111.76,A2356raw14.mat_Line11177
25,12,0,-252.06,-0.007,111.77,A2356raw14.mat_Line11178
25,12,0,-246.49,0.002,111.8,A2356raw14.mat_Line11181
25,12,0,-243.86,-0.013,111.81,A2356raw14.mat_Line11182
25,12,0,-242.29,-0.001,111.82,A2356raw14.mat_Line11183
25,12,0,-242.18,-0.004,111.83,A2356raw14.mat_Line11184
25,12,0,-244.03,-0.003,111.84,A2356raw14.mat_Line11185
25,12,0,-246.15,-0.007,111.85,A2356raw14.mat_Line11186
25,12,0,-249.07,-0.006,111.86,A2356raw14.mat_Line11187
25,12,0,-252.12,0.007,111.88,A2356raw14.mat_Line11189
25,12,0,-251.16,-0.007,111.89,A2356raw14.mat_Line11190
25,12,0,-249.08,-0.001,111.9,A2356raw14.mat_Line11191
25,12,0,-246.64,0,111.91,A2356raw14.mat_Line11192
25,12,0,-243.77,0.002,111.92,A2356raw14.mat_Line11193
25,12,0,-241.98,-0.008,111.93,A2356raw14.mat_Line11194
25,12,0,-241.98,0.003,111.94,A2356raw14.mat_Line11195
25,12,0,-243.62,-0.004,111.95,A2356raw14.mat_Line11196
25,12,0,-246.27,0.003,111.96,A2356raw14.mat_Line11197
25,12,0,-248.56,-0.007,111.97,A2356raw14.mat_Line11198
25,12,0,-250.72,0.004,111.98,A2356raw14.mat_Line11199
25,12,0,-251.42,-0.007,111.99,A2356raw14.mat_Line11200
25,12,0,-250.7,0.007,112,A2356raw14.mat_Line11201
25,12,0,-248.44,-0.003,112.01,A2356raw14.mat_Line11202
25,12,0,-245.54,0.013,112.02,A2356raw14.mat_Line11203
25,12,0,-243.1,-0.007,112.03,A2356raw14.mat_Line11204
