ET,SA,SR,IA,FZ,V,P ,REIn,TS,FX,FY,MX,MY,MZ,REOut,RL,T,TX
s,rad,-,rad,N,m/s,Pa,m,1/m,N,N,Nm,Nm,Nm,m,m,m,m
0,-0.011492563,-0.97978953,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-47.79564678,416.8155993,-8.584795571,0,-13.91455058,-83.31372532,0.200121713,0,0
0,-0.006328564,-0.987002068,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-54.94285077,214.3568162,-6.910901868,0,-9.210454091,-1378.935528,0.19860644,0,0
0,-0.001105006,-0.992572553,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-60.28111097,17.28273965,-4.790101843,0,-3.533960834,3503.478864,0.197525492,0,0
0,0.004239193,-0.997451262,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-42.2834597,-178.3829373,-2.22216516,0,7.546211336,1199.863507,0.196744547,0,0
0,0.009688412,-1.003376872,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-45.82505316,-356.3128896,0.037756061,0,11.30774801,1195.141342,0.195525393,0,0
0,0.015187836,-1.017534609,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-41.59290469,-525.1248247,1.870062159,0,15.66137223,2212.761571,0.192808245,0,0
0,0.020610473,-1.019574734,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-34.13195647,-689.9910069,3.98199215,0,22.54765136,2314.364904,0.192442482,0,0
0,0.025622323,-1.021386927,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-30.84001224,-821.6956779,5.608824476,0,26.20602921,1641.278268,0.192121705,0,0
0,0.031207719,-1.027492075,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-35.96512265,-948.9472981,6.891102051,0,26.95362053,2193.058276,0.190918275,0,0
0,0.036811942,-1.021813308,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-20.50388826,-1089.530585,8.90686519,0,32.4785767,1386.543666,0.192062473,0,0
0,0.042013629,-1.012197784,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-25.04345169,-1217.033537,10.34396585,0,32.74840341,2058.490232,0.193909325,0,0
0,0.047335203,-1.002581746,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-20.16237804,-1343.127357,11.28620293,0,34.86193581,2484.119478,0.195865196,0,0
0,0.05252397,-0.994075402,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-17.48591649,-1458.300118,12.50120039,0,37.08036912,1568.19499,0.197523088,0,0
0,0.0578156,-0.993472865,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-24.15069747,-1554.581418,13.64579224,0,36.59630438,1240.309333,0.197557965,0,0
0,0.063315834,-0.987043708,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-13.03942034,-1648.641062,14.92074034,0,38.76107876,1487.446433,0.19881014,0,0
0,0.068769252,-0.985568483,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-9.984373502,-1731.055035,15.30412634,0,38.05687416,2491.843278,0.198982088,0,0
0,0.074486732,-0.995718692,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-16.91779427,-1781.459309,16.35766476,0,34.65502715,1213.20985,0.196698625,0,0
0,0.079644173,-0.998532975,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-12.09159223,-1830.297409,17.04511993,0,35.80048399,1788.128386,0.196081871,0,0
0,0.084431411,-1.003480171,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-10.36849806,-1868.267539,17.52666377,0,34.54503949,1541.645665,0.194973799,0,0
0,0.08967576,-1.006517052,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-13.17606303,-1908.988045,17.90749318,0,31.55683852,1790.959347,0.194309029,0,0
0,0.095247362,-1.012844404,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-11.99130381,-1931.015646,18.52829522,0,31.30620067,1498.563193,0.192898773,0,0
0,0.101127923,-1.003331511,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-7.558018925,-2000.224798,19.44426756,0,29.47756569,1586.432606,0.194778356,0,0
0,0.106640566,-1.007851057,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-12.36195628,-2021.156858,19.55770896,0,26.9064976,1150.766813,0.193719084,0,0
0,0.111266846,-1.007310379,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-11.93009815,-2044.711205,19.61883723,0,25.46742231,1589.247247,0.193726557,0,0
0,0.116357854,-1.010130142,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-10.45274723,-2042.874565,19.79870861,0,24.4791632,1431.160857,0.193048682,0,0
0,0.121959495,-1.006571315,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-13.83118476,-2077.051524,20.51639278,0,21.22283463,1649.948957,0.193704837,0,0
0,0.127328932,-1.004014292,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-11.50262411,-2099.386841,20.86087552,0,19.61001735,1615.243314,0.194178998,0,0
0,0.132961294,-1.002997843,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-8.578585093,-2116.381166,21.09788033,0,20.13927499,1450.225312,0.194284569,0,0
0,0.138650671,-1.007034369,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-14.14372451,-2097.064181,20.83573792,0,16.33531886,1407.443942,0.193433772,0,0
0,0.144209999,-1.006064101,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-12.14245952,-2112.380237,21.37239241,0,15.23419782,1412.624333,0.193589773,0,0
0,0.148940949,-1.005509086,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-6.285821045,-2112.171865,20.76401951,0,16.44508146,1030.936696,0.193694869,0,0
0,0.153591543,-1.005021304,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-13.64811366,-2124.361895,21.60676991,0,13.2336926,2385.316453,0.193762105,0,0
0,0.159071732,-1.006692878,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-16.43235332,-2105.387193,21.06669158,0,10.45867534,1626.114086,0.193394075,0,0
0,0.164845961,-1.00763828,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-6.563045357,-2101.108644,21.13786813,0,13.08255384,1537.843356,0.193215583,0,0
0,0.170270431,-1.008180748,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-12.24305754,-2100.020077,21.0123345,0,9.269615737,1344.89116,0.193076997,0,0
0,0.175587655,-1.009603167,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-15.86056159,-2091.917351,21.00476639,0,6.586180833,1160.98166,0.192794513,0,0
0,0.180901202,-1.008973299,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-5.154945938,-2081.478669,20.73400172,0,10.78004139,2062.72972,0.192935588,0,0
0,0.186321808,-1.011719337,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-10.2269221,-2082.329535,21.31704541,0,7.619476404,1664.207556,0.192374197,0,0
0,0.191587991,-1.012543054,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-17.93417815,-2066.619984,20.35236148,0,3.64220643,1432.118185,0.192215272,0,0
0,0.19683242,-1.013826507,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-8.519003804,-2046.170218,20.64650497,0,7.407601204,1507.476607,0.191985492,0,0
0,0.202420532,-1.01742544,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,0.734017798,-2034.600054,20.47022718,0,10.9722931,1722.509227,0.191293626,0,0
0,0.208324866,-1.020925127,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-22.34431716,-2024.092514,20.2510677,0,-0.034387277,1307.030833,0.190604472,0,0
0,0.211565796,-1.02532638,9.71E-05,-881.7519006,20.09964455,82797.915,0,0,-41.36349451,-2028.622999,21.63321443,0,-9.585886097,1264.851914,0.189746388,0,0
0,-0.209649067,-1.000945769,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,13.60175731,1490.10377,-17.06259286,0,11.71757103,469.8047395,0.196470388,0,0
0,-0.203374444,-0.999957731,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-5.465333606,1494.184026,-18.02772325,0,2.790390287,1053.687299,0.196687241,0,0
0,-0.197979242,-0.996309207,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-33.30208448,1502.563204,-17.65134607,0,-9.063453959,1855.178302,0.197411784,0,0
0,-0.192881082,-0.996298975,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-18.08735309,1504.764717,-17.7078922,0,-4.031318284,2913.891454,0.197432829,0,0
0,-0.188105037,-0.996516933,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.068278691,1510.402346,-18.01846503,0,0.499840954,2021.324676,0.197390862,0,0
0,-0.182901073,-0.992805882,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-16.33569966,1519.043478,-17.44716399,0,-3.774937765,-109.3702381,0.198114981,0,0
0,-0.177460171,-0.993142546,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-27.07279806,1520.857068,-17.90966091,0,-8.477328153,2182.724206,0.198054162,0,0
0,-0.171782008,-0.990767954,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-12.57777733,1531.894192,-18.15471412,0,-3.379909742,-75.91862952,0.198545877,0,0
0,-0.165675946,-0.991525509,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-13.23750035,1530.451485,-17.26471991,0,-3.886432881,2660.625296,0.198413401,0,0
0,-0.160713226,-0.991417565,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-24.79988811,1533.188416,-18.13246284,0,-9.539973552,1672.445425,0.198454779,0,0
0,-0.155781595,-0.989942675,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-17.16601335,1530.931971,-17.9415203,0,-7.262007179,1922.478243,0.198782696,0,0
0,-0.150741489,-0.98836374,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-12.75871878,1534.230082,-17.60704355,0,-4.89173422,525.4252461,0.199095334,0,0
0,-0.145333966,-0.98915493,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-21.97959798,1535.167267,-17.68892493,0,-10.46485483,560.5032827,0.198982841,0,0
0,-0.139878553,-0.986170117,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-18.65498557,1543.428297,-18.11942869,0,-10.71826302,946.0143506,0.199618545,0,0
0,-0.134324808,-0.991457613,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-11.69903553,1520.090294,-17.27863785,0,-7.838721343,3198.016377,0.198547546,0,0
0,-0.128632275,-0.992591946,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-20.02048417,1512.503922,-17.59761282,0,-12.22893578,1138.778692,0.198379522,0,0
0,-0.12342189,-0.99064882,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-17.74626419,1505.374128,-17.57150932,0,-12.81837259,1030.63745,0.198795007,0,0
0,-0.118981338,-0.990796993,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-13.28963604,1508.029667,-17.39411652,0,-11.52442461,-1546.021421,0.198798544,0,0
0,-0.113181661,-0.991741128,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-17.70296726,1489.918478,-17.3686633,0,-14.81451044,1127.21321,0.198644961,0,0
0,-0.107536566,-0.993561336,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-18.49989852,1472.084578,-17.12079626,0,-16.73645785,-353.9396042,0.198283942,0,0
0,-0.102379242,-0.995618345,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-13.92444728,1455.747876,-17.05110271,0,-15.89666427,841.2087595,0.197928965,0,0
0,-0.09732139,-0.990914553,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-17.33392099,1453.310754,-17.1996205,0,-18.58190251,2478.580873,0.198915662,0,0
0,-0.091924683,-0.988267168,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-16.4726176,1440.075268,-17.25831282,0,-20.39707606,665.5366304,0.199515483,0,0
0,-0.086651583,-0.987625833,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-16.46065545,1418.143075,-16.2955128,0,-21.22173801,406.5791521,0.199686348,0,0
0,-0.081062095,-0.98889664,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-15.33349578,1380.600941,-16.4995916,0,-21.98653256,1836.752617,0.19950419,0,0
0,-0.075666556,-0.984573656,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-20.02224402,1358.650515,-16.21407058,0,-23.6158758,1112.848482,0.200399247,0,0
0,-0.070636812,-0.984730146,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-20.51363448,1321.674919,-15.83834994,0,-25.13174072,172.7480508,0.200470647,0,0
0,-0.065512651,-0.980536363,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-19.32695768,1287.231246,-15.60296808,0,-24.99653116,2587.631997,0.201380816,0,0
0,-0.059887482,-0.97667707,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-18.22612756,1242.082254,-14.93756494,0,-24.77916957,978.1101937,0.202290738,0,0
0,-0.054187792,-0.988347458,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-24.65385684,1153.126995,-14.47176336,0,-25.42989507,680.6675618,0.199867443,0,0
0,-0.048769465,-0.988365902,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-26.12514035,1091.778997,-14.11724134,0,-25.46025129,2846.086864,0.199940674,0,0
0,-0.043617038,-0.99254966,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-19.92223397,1018.516382,-13.65502201,0,-22.89786299,-463.4874998,0.199120863,0,0
0,-0.038351827,-1.001741944,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-30.86255269,919.5834735,-13.16161028,0,-24.66177345,73.68077636,0.197237956,0,0
0,-0.03314021,-1.004066458,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-33.49278836,831.4239003,-12.00886488,0,-22.84933419,594.6120358,0.19683102,0,0
0,-0.027736568,-1.003567529,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-25.54114675,733.1618517,-11.46930223,0,-17.64388917,53.95270046,0.19696702,0,0
0,-0.022049032,-1.008989259,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-38.51109814,597.5601372,-10.43731796,0,-18.4782896,1109.425606,0.195943909,0,0
0,-0.016554436,-0.996811297,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-41.52510699,479.0630804,-9.147501515,0,-15.84316147,-1125.951143,0.198444282,0,0
0,-0.011495105,-0.983171172,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-38.44091526,348.4269551,-7.70652392,0,-8.446061368,647.507914,0.201410531,0,0
0,-0.006192408,-0.970280516,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-45.20071334,185.5604878,-4.994841754,0,-6.799863145,1232.764625,0.204397686,0,0
0,-0.001213535,-0.965704096,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-48.08817548,23.41270376,-4.290666433,0,-3.440585724,689.6153368,0.205667184,0,0
0,0.004276142,-0.972657461,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-29.6713087,-153.8920125,-3.371197884,0,7.392345294,1360.691506,0.204245612,0,0
0,0.009853974,-0.985747432,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-40.02691017,-309.8314474,-1.918841445,0,7.447798203,2266.706743,0.201475451,0,0
0,0.015223584,-1.005684709,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-35.62721483,-445.6757447,-0.212277195,0,10.71622139,1698.614901,0.1974509,0,0
0,0.020675574,-1.030027081,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-24.64756318,-565.8757297,0.628658228,0,16.22352314,1586.444809,0.192704584,0,0
0,0.026006977,-1.040655565,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-25.16685392,-666.5947842,1.894530848,0,17.51450539,1521.504046,0.190780179,0,0
0,0.031169633,-1.037304676,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-27.39230841,-761.3928499,3.237900615,0,17.18657655,1652.399336,0.191357403,0,0
0,0.03614957,-1.028939651,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-18.89184311,-856.1406486,3.694785751,0,21.18482963,2575.424865,0.192893464,0,0
0,0.041840978,-1.018900946,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-17.37976888,-957.996836,4.948275204,0,20.65848725,1663.538805,0.194894474,0,0
0,0.047357292,-1.009897877,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-19.54839179,-1050.952749,5.491834008,0,22.23063833,1833.372452,0.196566345,0,0
0,0.052416858,-1.006441341,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-11.86959951,-1125.165024,6.16346352,0,24.35271402,1348.95763,0.197263293,0,0
0,0.057976234,-0.998623892,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-15.65950512,-1201.681867,6.904276721,0,21.4585495,1873.651735,0.198898733,0,0
0,0.063005255,-0.996788378,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-9.588392769,-1264.269923,7.114030457,0,24.73806621,1509.872369,0.199188065,0,0
0,0.067829327,-0.995076453,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.722234543,-1313.779695,7.126491886,0,25.45733171,1995.88234,0.199551652,0,0
0,0.073864567,-0.989508533,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-14.12588956,-1370.845976,7.731504792,0,20.87059395,2114.927685,0.200709578,0,0
0,0.079686753,-0.99206413,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-4.519581639,-1411.97017,8.213385402,0,24.05153123,620.9554657,0.200157928,0,0
0,0.084942877,-0.996899824,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-8.981499035,-1438.592797,8.465363844,0,20.77982514,2292.27932,0.199132877,0,0
0,0.090080732,-1.002666825,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-11.32690518,-1459.678109,8.412030875,0,18.57842154,1205.741124,0.197890811,0,0
0,0.094736735,-1.000979088,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-5.856396523,-1486.999197,8.79408344,0,20.62114478,1948.645293,0.198201114,0,0
0,0.099836625,-1.006467264,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-4.774187274,-1500.631063,8.972389271,0,19.26806682,1575.159859,0.197048984,0,0
0,0.105780253,-1.003189935,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.681070925,-1531.389812,9.061184234,0,16.64399164,1246.057929,0.197614531,0,0
0,0.111542586,-1.011953761,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.198372663,-1533.973456,9.362632878,0,15.85384333,2256.869494,0.195841799,0,0
0,0.117226046,-1.010134221,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-5.268059722,-1561.660507,9.501470923,0,15.91482063,1680.003497,0.196214071,0,0
0,0.122146613,-1.011029549,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.793451802,-1569.610296,9.494467091,0,13.14915525,2339.690206,0.195962532,0,0
0,0.126817704,-1.004180331,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-10.01246306,-1595.661156,9.935941409,0,12.07696503,1789.429847,0.197309106,0,0
0,0.132392736,-1.009159982,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-4.238746018,-1592.141351,9.731020465,0,13.32932523,1022.305863,0.19622879,0,0
0,0.138338712,-1.009176636,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-8.063145634,-1601.127464,9.73052341,0,10.89913746,1629.796614,0.196191878,0,0
0,0.143827061,-1.007599052,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-8.822976248,-1610.394181,10.01612685,0,9.06892025,2245.807019,0.196502382,0,0
0,0.148930068,-1.008486474,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-2.948002039,-1614.990044,9.998052299,0,11.36524518,1895.030832,0.196278832,0,0
0,0.154112061,-1.009290007,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.712005748,-1616.434591,9.877081274,0,9.299624051,1367.420427,0.196091764,0,0
0,0.159375898,-1.008644056,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-9.69380138,-1609.833734,10.40133828,0,6.29749497,2146.544781,0.196207657,0,0
0,0.164684338,-1.012968769,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-3.302230367,-1603.955572,9.444200334,0,9.340951848,1360.88255,0.195360842,0,0
0,0.169826094,-1.008289439,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-6.917042331,-1617.737466,10.50902967,0,7.167045696,2090.588826,0.196236853,0,0
0,0.17511823,-1.007748256,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-11.51302108,-1611.459889,10.04662553,0,3.730240682,1868.031324,0.19634975,0,0
0,0.180587641,-1.010522049,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-4.571190784,-1605.338277,10.15530913,0,7.310018393,1515.298373,0.195795928,0,0
0,0.185864574,-1.011483389,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-3.434582398,-1596.490109,10.20383617,0,6.676839324,1730.214357,0.195633117,0,0
0,0.19123596,-1.013640143,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-11.28723704,-1594.965933,9.729143282,0,2.378492891,1686.516417,0.195191311,0,0
0,0.196752766,-1.013550473,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-7.909599317,-1581.50301,10.22546843,0,4.318360732,1795.304397,0.195203494,0,0
0,0.201920396,-1.013064091,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,5.11788464,-1582.308531,9.42746145,0,9.742789251,2081.54663,0.195289729,0,0
0,0.207583154,-1.014910613,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-19.78538883,-1571.588173,10.34742174,0,-2.496205778,1880.590648,0.194892715,0,0
0,0.211654741,-1.01835204,9.86E-05,-659.1102408,20.10121373,82698.26645,0,0,-51.10872032,-1566.201884,10.29935366,0,-16.37456086,235.3197851,0.194251282,0,0
0,-0.208008797,-1.002179828,0.000108208,-215.642496,20.10196948,82302.98555,0,0,9.202395071,549.7850791,-4.765665803,0,6.014442058,0.71242353,0.202668088,0,0
0,-0.202610796,-0.985221512,0.000108208,-215.642496,20.10196948,82302.98555,0,0,3.60210985,558.8996994,-4.792284559,0,4.233036043,776.8142325,0.206177923,0,0
0,-0.197466795,-0.984870357,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-5.089352755,558.9179937,-4.553824919,0,0.103349544,1212.519508,0.206407122,0,0
0,-0.192441306,-0.972440134,0.000108208,-215.642496,20.10196948,82302.98555,0,0,4.323430259,567.7013674,-4.0619707,0,4.283511745,1207.740505,0.209073278,0,0
0,-0.187013775,-0.981747392,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.294540422,564.8847119,-4.436739866,0,-1.568958979,-1182.335329,0.207049086,0,0
0,-0.180910858,-0.977204411,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-4.515526726,567.9062914,-4.573331444,0,-0.96471286,653.8455601,0.208086028,0,0
0,-0.176012515,-0.979183644,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-6.680007451,567.9033399,-4.532664137,0,-1.290922719,104.0953295,0.20771282,0,0
0,-0.170507463,-0.986959357,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-8.807603557,566.1163574,-4.755462242,0,-1.862870521,-487.5095647,0.205975511,0,0
0,-0.165013752,-0.981573266,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.377352196,570.6480555,-4.267912198,0,-2.092404417,1832.121303,0.207183802,0,0
0,-0.160833298,-0.987667904,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-5.673754384,568.8587837,-3.985291654,0,-1.081539323,2146.984314,0.205896564,0,0
0,-0.154547327,-0.985329899,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-6.738812894,568.7071809,-4.626901617,0,-2.727704602,1628.192762,0.206318101,0,0
0,-0.149602082,-0.985382626,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-8.406504635,572.3289289,-4.442247816,0,-2.499715066,1315.489549,0.206386349,0,0
0,-0.143952411,-0.99044238,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-6.040571602,569.3141128,-4.58966511,0,-1.822812955,1614.233081,0.205288559,0,0
0,-0.137794808,-0.975509154,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.68551594,577.2566782,-4.482953471,0,-3.242069287,2527.090171,0.20835255,0,0
0,-0.133383768,-0.990292484,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-5.316758028,569.6044658,-4.781361232,0,-2.350471863,30.87373423,0.205290954,0,0
0,-0.128422441,-0.988930953,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-8.961526506,571.9183026,-4.294576104,0,-2.743888123,1877.005363,0.205626739,0,0
0,-0.122717309,-0.991179844,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-6.665064773,568.533418,-4.486384453,0,-3.405198558,1541.731049,0.205086937,0,0
0,-0.117381698,-0.988637462,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.07246054,568.5616207,-4.705874233,0,-3.913373688,2219.086012,0.205669986,0,0
0,-0.112145101,-0.985354229,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-8.339937021,572.4338121,-4.092194581,0,-3.062478338,-572.2884585,0.206353001,0,0
0,-0.106983819,-0.99165093,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-8.47767945,563.6209468,-4.72708866,0,-4.45780501,-1814.36415,0.204990977,0,0
0,-0.101835369,-0.992228152,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.891483498,561.8378094,-4.528811346,0,-4.415182284,1911.137705,0.204922749,0,0
0,-0.096578025,-0.998630449,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.936903733,554.664849,-4.06287607,0,-3.593442921,2359.334855,0.203512282,0,0
0,-0.09074477,-1.005321254,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-9.390610229,544.5998126,-4.714232637,0,-5.35582767,-1170.429231,0.202218242,0,0
0,-0.08550471,-1.006028245,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-9.17716392,539.9333594,-4.171441693,0,-5.1258235,-308.6576923,0.202154123,0,0
0,-0.080395718,-0.996951708,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-6.239519959,537.3646296,-3.891255368,0,-3.488637198,2819.109324,0.203962902,0,0
0,-0.075014001,-1.027944934,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-11.48548542,507.6612059,-4.7492703,0,-6.862306271,-771.3458842,0.197794735,0,0
0,-0.06969866,-1.017885485,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-10.27807112,500.6323699,-4.361860527,0,-5.250441711,148.4881224,0.200012052,0,0
0,-0.064083299,-1.00335973,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.075797806,494.8282828,-3.704408328,0,-3.775012433,269.8755599,0.202756049,0,0
0,-0.05863661,-1.021783208,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-16.94500977,460.3525088,-4.759982875,0,-7.621417215,-813.0222291,0.199105142,0,0
0,-0.053917522,-1.012416781,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-12.89112033,449.5729353,-3.957380139,0,-6.578500354,2038.074675,0.201182979,0,0
0,-0.048847937,-1.007827043,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-7.589425523,427.8618987,-3.880844739,0,-2.81710465,86.15064787,0.201931753,0,0
0,-0.043361636,-1.000183595,0.000108208,-215.642496,20.10196948,82302.98555,0,0,-13.05272188,401.7709579,-4.176089875,0,-5.649097269,771.1390955,0.203462857,0,0
