RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,2,-235.29,5.523,583.858,-496.55,11380,LC0_FZ_250_IA-2_filtered
25,12,2,-234.74,5.093,583.748,-472.53,11369,LC0_FZ_250_IA-2_filtered
25,12,2,-234,4.116,583.508,-409.88,11345,LC0_FZ_250_IA-2_filtered
25,12,2,-233.41,3.316,583.308,-347.36,11325,LC0_FZ_250_IA-2_filtered
25,12,2,-232.96,4.638,583.638,-443.86,11358,LC0_FZ_250_IA-2_filtered
25,12,2,-231.48,3.758,583.418,-379.2,11336,LC0_FZ_250_IA-2_filtered
25,12,2,-205.74,1.334,481.41,-141.81,7528,LC0_FZ_200_IA-2_filtered
25,12,2,-205.15,0.887,481.29,-88.45,7516,LC0_FZ_200_IA-2_filtered
25,12,2,-204.02,-2.889,492.85,267.75,8672,LC0_FZ_200_IA-2_filtered
25,12,2,-203.79,3.508,486.45,-302.37,8032,LC0_FZ_200_IA-2_filtered
25,12,2,-203.68,1.771,481.52,-184.98,7539,LC0_FZ_200_IA-2_filtered
25,12,2,-203.62,3.033,486.57,-271.54,8044,LC0_FZ_200_IA-2_filtered
25,12,2,-203.51,6.225,485.77,-413.29,7964,LC0_FZ_200_IA-2_filtered
